"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"7892590",0.0789773014807245,2.7346706149393,1.27905835507474,0.201819495819609,0.318055346747651,-6.41721012906361
"7980688",0.0173660129459537,2.20288780057188,1.27904062037903,0.201825732691567,0.318055346747651,-6.41723265025399
"8018093",0.0252563344171237,3.30388434357827,1.27900383327654,0.201838670293411,0.318060681720762,-6.41727936500326
"8042107",-0.0286168235837905,9.0316260534409,-1.27883260979782,0.20189889562078,0.318140529434723,-6.41749677865336
"8009380",-0.102948104482012,8.43442450564217,-1.27857720171547,0.201988756098527,0.31825427857128,-6.41782103347073
"8121861",0.0468810677534065,6.53443215561981,1.27857310016867,0.20199019938874,0.31825427857128,-6.41782624009046
"8126442",-0.0288025486341802,5.30920489197125,-1.27850972549063,0.202012501216495,0.318274356629396,-6.41790668760159
"8065444",-0.0659781742892574,7.30459783387859,-1.27840395384344,0.202049726740829,0.318317944229448,-6.41804094483203
"8162283",-0.040515465527584,4.25021322168051,-1.27832627607575,0.202077068038059,0.318345956399662,-6.4181395351611
"7920228",0.0252579787834415,3.72492843388818,1.27817713282026,0.202129571607963,0.318387909887564,-6.41832881443824
"7959825",0.0250318238266865,2.69725800420447,1.27817124674524,0.202131643914282,0.318387909887564,-6.4183362840698
"8063620",-0.0233584665830842,8.49564756488179,-1.27816914149179,0.20213238511317,0.318387909887564,-6.41833895570055
"7894377",0.0806820732510799,2.5693768344377,1.27786967801937,0.202237837826143,0.318538944470061,-6.41871893960014
"8081055",-0.0308980981411185,7.26515703603514,-1.27761718257195,0.202326782574022,0.318663964777788,-6.41903925813724
"8117746",0.0484926912425224,5.5626880771278,1.27695651457851,0.202559646835773,0.319005147260657,-6.4198770925274
"7938329",-0.0589968463000568,10.6772419127987,-1.27694823020908,0.202562568055142,0.319005147260657,-6.41988759573163
"7893751",0.0619533103519855,6.74660733190415,1.27685563571267,0.202595220657873,0.319041480431574,-6.42000498558247
"7961569",-0.0355975783520267,4.84988003141853,-1.27666610345811,0.202662069490265,0.319120251889531,-6.42024524533334
"8047767",-0.0201136036863162,2.34788340760383,-1.27665946952211,0.202664409600145,0.319120251889531,-6.42025365417459
"8100664",0.0185743431825357,2.73462898348882,1.27659320955246,0.202687783779526,0.319141965125402,-6.42033763958281
"7996117",0.0234769704901127,3.94497348244728,1.27649202782293,0.202723480931013,0.319183078520898,-6.42046588047084
"7894429",-0.0496742951991109,9.29272322016613,-1.27642795097331,0.202746089773666,0.319203581786078,-6.42054708827146
"7895001",0.0707395031793784,8.12802655670927,1.2763207797075,0.202783908152757,0.319248027884744,-6.42068290276733
"7894587",-0.0696761528978481,3.98985817645687,-1.27620800079043,0.202823710923802,0.319295593713291,-6.42082581146198
"8042801",0.0327840222197162,6.44615336649521,1.2761731571166,0.202836009367495,0.319299858354268,-6.42086996137112
"8126135",-0.026403699762171,9.29948877565815,-1.27607042221798,0.202872273915042,0.319341847707141,-6.42100012831365
"8068460",0.0302268522485461,6.8864078373738,1.27579811576763,0.202968418738982,0.319475632614746,-6.42134509525221
"7971602",0.0361672199233546,7.2991980761278,1.27577536052491,0.202976454574435,0.319475632614746,-6.42137391905774
"8083092",-0.0349364229955545,8.74556719121086,-1.27555662893634,0.203053709794628,0.319582122094523,-6.42165095790721
"7985553",-0.0474974405600697,2.56077391235144,-1.27526604905579,0.203156374852916,0.319728591647093,-6.42201892493157
"8081943",0.0265563340156612,2.07821640074121,1.27519699446753,0.203180778180703,0.319751884444789,-6.42210635791525
"7964292",0.0236777970774345,3.55199115575399,1.27505897747235,0.203229558687319,0.31981353634915,-6.42228109312667
"8031011",0.0262258421976152,4.1580955963099,1.27498970031815,0.203254047123901,0.319836956856546,-6.42236879380722
"7894461",-0.085027587461864,4.30672287247923,-1.27491460340002,0.203280595198356,0.319863616006789,-6.42246385662964
"7894534",-0.0702877106968677,3.13866411732907,-1.27479352903533,0.203323402446713,0.31991585536661,-6.42261710918376
"7895590",-0.0460918358741278,8.36657261369649,-1.2746077895893,0.203389085604255,0.320004081810938,-6.42285218499594
"8056810",-0.0293655434241858,3.50694030217252,-1.27441063785468,0.203458821477704,0.320098675994287,-6.42310166735671
"8151747",-0.0212051639417992,6.95575501059425,-1.27433242271773,0.203486492328134,0.320127084103467,-6.42320063280999
"7899173",-0.0366008147862662,7.67498964401278,-1.27408861442795,0.203572764175216,0.320247676875279,-6.42350908436802
"7969390",-0.0295918918352029,6.79193919736422,-1.27382821519238,0.2036649362905,0.320377539739442,-6.42383846128344
"7894144",-0.0525465405373048,3.67589421733866,-1.27372914592503,0.203700011319533,0.320417577329293,-6.4239637557123
"8064575",0.02953252487554,4.59005172756549,1.27345274348665,0.203797893717677,0.320556401677807,-6.42431327514498
"7895953",-0.030390053003905,11.0719876858786,-1.2734117121717,0.203812427069124,0.320564118286284,-6.42436515411254
"8113726",-0.052890111592099,7.57534095313099,-1.27323476436394,0.203875110921968,0.320647563571336,-6.42458886354052
"8140144",-0.0308721888133517,4.45950722750799,-1.27301033843763,0.203954634200221,0.320757484175551,-6.42487255377031
"8170290",-0.0363105566587322,3.00390654230032,-1.27287356414792,0.204003110043068,0.320818568700895,-6.42504542186449
"8166583",0.0182895191702807,2.81629204775719,1.27269580356205,0.20406612492696,0.320902510706196,-6.42527006478837
"7934959",-0.0660986698309242,5.20874166465495,-1.27250628687067,0.204133322940606,0.320993022618813,-6.42550953015783
"7895739",0.145309164989156,8.17231155147284,1.27241559142932,0.20416548706303,0.321028438927923,-6.42562411663971
"7977951",0.0449785273962278,3.15887856297125,1.27236164369408,0.204184620780303,0.321043363938317,-6.42569227148157
"7895764",0.0383108509393069,2.43914935517891,1.2723171733746,0.204200394115158,0.321053004195506,-6.42574845088502
"7910188",-0.0342221356396645,2.76415029959744,-1.27205432090769,0.204293644378966,0.321184450488051,-6.42608047300441
"7974253",0.0308056865548353,4.38722234691374,1.27196526131264,0.204325246464677,0.32121896749454,-6.42619295324153
"8063209",0.0401944409610339,3.96562539077636,1.2719142478105,0.204343349807814,0.321232260920201,-6.42625737862017
"7895918",0.0410643725700408,9.53211279359105,1.27182277096493,0.204375815457767,0.321268129888456,-6.42637289908932
"8136612",0.0248670852319291,2.50006480623003,1.27171707683739,0.20441333159592,0.321311934199563,-6.42650636344795
"8049528",0.0408024382463447,11.2740162747252,1.27134872333422,0.204544118036393,0.321502336586941,-6.42697141289696
"8117707",-0.0206845074184115,3.12630275552396,-1.27131480708842,0.204556163306224,0.321506092499756,-6.42701422574372
"8107117",-0.017749234286723,2.90186734717891,-1.27121425558934,0.204591876966055,0.32153693227763,-6.4271411463536
"7925003",0.0305838353565556,6.83587267772524,1.27120518691448,0.204595098182003,0.32153693227763,-6.42715259275313
"8000616",0.0246133707845629,4.42031796111502,1.27116011440338,0.204611108600324,0.321546917267557,-6.42720948167051
"8165682",0.0679317173103603,9.86073292658147,1.2710931859803,0.204634884248887,0.321569103819679,-6.42729395265799
"7892582",0.0519263834277167,2.69881142054952,1.27047555612266,0.204854386322157,0.321898843858842,-6.42807326132009
"7978059",-0.028984251984339,5.25046373095527,-1.270102483051,0.204987057639539,0.322092117324512,-6.42854381323083
"8140995",-0.0211400896635511,2.83220500765176,-1.27006023086914,0.205002087211393,0.322100533119939,-6.42859709670138
"8119874",0.0243050117586409,7.61485369972524,1.26996433031612,0.205036203093676,0.322138935233809,-6.4287180286629
"7892865",0.0410896421221342,8.74681271338339,1.26976762029489,0.205106194144867,0.322233695689424,-6.42896605451516
"8095484",0.023099614009887,2.78395697872843,1.26963964170823,0.20515173935325,0.322290043182126,-6.42912739851495
"8022007",0.0335703235395064,3.70444884288179,1.26956025545322,0.205179995163055,0.322319225275723,-6.42922747354343
"7937198",-0.0347548764518112,5.24315653322364,-1.26924465620702,0.205292353958957,0.32248051657175,-6.42962525954452
"7893843",0.0908700878784063,3.62879238867412,1.26911803399159,0.205337446288989,0.322536133082577,-6.42978482856056
"8119107",0.0305614027573112,4.12140023942173,1.26900182324452,0.205378837282819,0.322585930704563,-6.42993126320227
"7973082",0.0469158465061067,2.17876487104153,1.26888946524657,0.205418861828982,0.322633577467906,-6.43007283045914
"8097013",0.0252690844625704,3.08701048970927,1.26878534488329,0.205455957021664,0.322676619072229,-6.4302040075008
"7926836",-0.0362541957802841,9.10661061392013,-1.26870808350888,0.205483486264265,0.322704633626131,-6.43030133910081
"8169156",-0.0410179169997921,3.78778779517572,-1.26849317454447,0.205560075317286,0.322794626749015,-6.43057204421977
"8047788",-0.0689704184628604,8.92135979447923,-1.26849288487855,0.205560178562216,0.322794626749015,-6.43057240906011
"8151585",0.0135722235880276,2.01890763350799,1.26841111257729,0.20558932598179,0.322824293988137,-6.43067539970849
"7895122",-0.0215939366874369,10.9371022793291,-1.26838548438492,0.205598461672596,0.322824293988137,-6.43070767657378
"8169085",0.0236278568409351,6.90277103391693,1.26822218295791,0.205656680751775,0.322900480925725,-6.43091332781698
"8120194",-0.0259503912789548,3.68878047653035,-1.2681444347976,0.205684403209491,0.32292878035017,-6.43101122960667
"8009349",0.037122822589897,3.62789794678914,1.2680694151447,0.20571115535673,0.322955553770241,-6.43110568998238
"8070786",0.0245042182446824,5.62493978055911,1.26777188731379,0.205817279347887,0.323106928356746,-6.43148026522367
"8062480",-0.0277148476282402,4.93566930702236,-1.26760871731294,0.205875496757877,0.323183084981709,-6.4316856525715
"8064978",-0.0429683723281404,8.10945729172843,-1.26741865920425,0.205943322727257,0.323250966367967,-6.4319248518596
"7894899",0.0751935797283149,3.23201682657508,1.26740593781625,0.205947863186775,0.323250966367967,-6.43194086120562
"7895600",0.0751935797283149,3.23201682657508,1.26740593781625,0.205947863186775,0.323250966367967,-6.43194086120562
"7895869",0.0800798143610418,8.06679891576997,1.26724699558441,0.206004598279438,0.32332477534341,-6.43214087009055
"7974902",0.0427220391972416,8.57863269013099,1.26698137724496,0.20609943731375,0.32345837878186,-6.43247506207598
"7894351",-0.0518854656453139,6.98481522506709,-1.26635995523818,0.206321440525819,0.323791535334317,-6.43325664329346
"8055967",0.0286484969786056,3.76134205481789,1.26628374371623,0.20634867912401,0.323818271441089,-6.43335247069836
"7933279",0.031612134116816,3.27858961403514,1.26623066243971,0.206367652340449,0.323818271441089,-6.43341921105231
